1000 100000
129 661 20
129 665 16
129 667 5
129 680 46
129 690 33
129 716 27
129 722 14
129 725 18
129 730 48
129 745 15
129 751 18
129 777 27
129 783 18
129 789 10
129 792 14
129 797 40
129 802 22
129 827 18
129 841 23
129 869 14
129 879 24
129 892 10
129 901 33
129 909 24
129 923 47
129 937 41
129 940 24
129 958 19
129 960 44
129 967 13
129 987 26
129 994 44
130 4 26
130 7 42
130 15 12
130 33 15
130 51 9
130 68 50
130 74 8
130 75 13
130 80 13
130 92 34
130 98 31
130 102 32
130 131 22
130 138 50
130 162 29
130 164 48
130 168 12
130 174 34
130 175 48
130 177 26
130 208 25
130 230 25
130 242 25
130 256 39
130 261 16
130 263 37
130 264 2
130 269 27
130 273 10
130 281 26
130 297 5
130 312 9
130 317 6
130 319 10
130 340 2
130 350 20
130 354 40
130 375 20
130 382 45
130 387 4
130 392 2
130 395 40
130 398 46
130 412 15
130 418 45
130 419 26
130 422 41
130 428 38
130 432 41
130 434 47
130 438 11
130 440 17
130 457 7
130 462 38
130 464 35
130 465 28
130 466 36
130 468 45
130 489 8
130 504 34
130 509 43
130 521 29
130 523 3
130 528 43
130 543 39
130 554 43
130 558 34
130 562 22
130 594 22
130 597 23
130 599 13
130 600 33
130 608 42
130 613 45
130 617 19
130 623 31
130 631 29
130 639 47
130 645 6
130 648 37
130 661 50
130 663 25
130 676 29
130 686 29
130 687 14
130 719 41
130 720 37
130 732 45
130 738 23
130 747 40
130 764 41
130 769 28
130 777 3
130 792 23
130 798 40
130 818 32
130 823 17
130 826 26
130 844 22
130 850 40
130 872 26
130 877 24
130 888 7
130 889 18
130 907 17
130 923 10
130 924 26
130 937 16
130 950 20
130 964 13
130 980 40
130 984 12
130 985 12
130 992 32
131 3 47
131 14 34
131 21 5
131 32 1
131 46 41
131 53 27
131 68 19
131 73 31
131 81 1
131 93 29
131 104 9
131 107 25
131 137 7
131 150 42
131 164 17
131 166 16
131 170 38
131 184 7
131 190 25
131 196 26
131 203 33
131 216 49
131 251 38
131 264 28
131 267 22
131 268 8
131 272 15
131 279 12
131 281 11
131 282 14
131 294 44
131 296 40
131 314 39
131 317 4
131 325 29
131 339 23
131 343 24
131 358 5
131 389 42
131 404 22
131 411 2
131 430 24
131 432 29
131 457 41
131 461 3
131 476 14
131 487 47
131 502 45
131 515 31
131 516 30
131 517 49
131 542 1
131 549 35
131 553 32
131 563 10
131 568 10
131 569 17
131 572 1
131 588 46
131 620 41
131 621 15
131 624 44
131 629 2
131 634 1
131 645 47
131 648 16
131 657 6
131 666 9
131 667 50
131 686 22
131 694 28
131 707 49
131 720 13
131 737 45
131 739 5
131 745 23
131 764 39
131 769 4
131 772 44
131 799 6
131 814 18
131 828 50
131 832 29
131 833 10
131 843 40
131 851 36
131 868 29
131 876 7
131 879 10
131 883 21
131 887 2
131 895 43
131 899 32
131 907 6
131 912 32
131 916 36
131 926 35
131 940 4
131 945 31
131 946 48
131 953 14
131 958 47
131 962 49
131 976 21
131 984 32
131 994 15
131 996 44
132 23 36
132 31 25
132 45 21
132 60 8
132 75 31
132 90 12
132 91 38
132 97 35
132 112 16
132 131 17
132 135 15
132 143 5
132 162 24
132 167 43
132 176 7
132 181 38
132 186 8
132 228 10
132 237 10
132 243 48
132 249 40
132 267 1
132 289 21
132 298 7
132 314 46
132 316 45
132 319 29
132 322 17
132 332 5
132 334 37
132 335 50
132 366 37
132 374 26
132 389 44
132 394 38
132 408 44
132 440 33
132 443 34
132 463 31
132 469 16
132 478 50
132 492 41
132 497 36
132 503 26
132 505 2
132 524 29
132 529 42
132 531 30
132 533 50
132 534 19
132 562 8
132 564 33
132 586 24
132 590 33
132 601 9
132 610 4
132 629 5
132 661 2
132 680 26
132 692 42
132 697 27
132 706 11
132 735 20
132 749 25
132 756 32
132 766 49
132 775 50
132 782 28
132 811 39
132 816 44
132 828 11
132 832 19
132 834 29
132 838 28
132 841 20
132 846 50
132 853 36
132 854 10
132 860 7
132 861 39
132 864 39
132 870 44
132 875 1
132 899 29
132 901 39
132 912 6
132 924 47
132 931 4
132 938 16
132 943 4
132 948 1
132 973 50
132 974 20
132 982 14
132 985 42
132 997 2
133 9 27
133 35 20
133 43 38
133 59 17
133 71 45
133 76 21
133 91 28
133 108 28
133 115 21
133 122 10
133 127 13
133 132 37
133 134 37
133 156 4
133 157 19
133 162 21
133 177 41
133 184 40
133 229 1
133 234 24
133 270 7
133 275 50
133 291 2
133 301 42
133 320 1
133 322 14
133 323 49
133 341 12
133 371 25
133 377 47
133 381 8
133 382 20
133 389 28
133 395 44
133 403 43
133 405 13
133 409 2
133 433 5
133 441 41
133 455 48
133 488 26
133 494 16
133 504 36
133 511 31
133 514 2
133 515 13
133 526 21
133 542 22
133 550 35
133 556 2
133 559 47
133 560 11
133 567 4
133 600 25
133 608 39
133 615 7
133 630 21
133 634 22
133 641 32
133 647 50
133 664 3
133 670 34
133 676 45
133 679 29
133 688 24
133 689 30
133 691 19
133 709 3
133 711 17
133 751 24
133 758 26
133 780 30
133 793 37
133 807 50
133 809 33
133 813 43
133 822 15
133 828 10
133 851 46
133 856 26
133 858 11
133 870 7
133 872 9
133 896 27
133 897 29
133 901 37
133 903 15
133 921 28
133 923 48
133 935 48
133 955 34
133 961 30
133 962 35
133 964 12
133 978 44
133 991 49
133 993 11
134 35 47
134 49 50
134 56 20
134 60 2
134 61 15
134 68 45
134 69 27
134 81 7
134 84 36
134 86 28
134 92 47
134 93 11
134 97 29
134 99 3
134 108 46
134 111 15
134 123 43
134 131 21
134 135 46
134 142 4
134 152 45
134 161 8
134 168 3
134 176 37
134 203 10
134 210 11
134 211 49
134 213 16
134 218 38
134 227 6
134 230 21
134 245 45
134 260 16
134 277 1
134 280 6
134 281 32
134 291 32
134 306 29
134 314 31
134 341 19
134 349 40
134 361 27
134 364 5
134 368 9
134 373 30
134 392 28
134 405 16
134 413 4
134 431 33
134 432 16
134 440 29
134 441 13
134 453 7
134 456 11
134 457 31
134 474 20
134 481 41
134 482 13
134 486 34
134 488 16
134 498 9
134 508 1
134 509 50
134 522 21
134 547 48
134 549 11
134 582 32
134 598 34
134 605 33
134 611 30
134 618 12
134 626 9
134 629 26
134 647 6
134 649 40
134 657 34
134 659 10
134 668 44
134 670 41
134 672 26
134 673 1
134 682 23
134 712 7
134 723 44
134 734 41
134 736 3
134 752 21
134 769 50
134 779 8
134 782 12
134 785 45
134 803 19
134 806 42
134 822 10
134 827 50
134 828 37
134 830 17
134 838 18
134 850 19
134 877 31
134 879 36
134 912 38
134 914 43
134 924 26
134 936 31
134 947 13
134 981 25
134 989 15
134 999 22
135 2 50
135 7 50
135 11 21
135 14 30
135 34 37
135 48 10
135 68 21
135 74 20
135 98 20
135 100 28
135 109 23
135 110 25
135 115 40
135 117 47
135 124 9
135 131 40
135 140 39
135 144 45
135 147 39
135 150 29
135 165 45
135 214 16
135 218 6
135 239 4
135 245 38
135 246 35
135 252 47
135 255 28
135 259 28
135 265 23
135 312 8
135 320 6
135 321 23
135 327 29
135 333 35
135 339 23
135 342 6
135 358 9
135 363 13
135 369 35
135 375 19
135 377 27
135 381 7
135 387 39
135 390 7
135 398 6
135 402 37
135 406 1
135 409 25
135 413 8
135 420 26
135 431 2
135 436 48
135 437 15
135 459 39
135 470 22
135 477 7
135 482 25
135 485 33
135 487 10
135 503 36
135 549 49
135 551 44
135 556 6
135 558 18
135 575 14
135 594 16
135 604 24
135 618 45
135 633 27
135 641 50
135 662 48
135 693 42
135 700 15
135 705 23
135 710 12
135 722 50
135 725 18
135 742 38
135 750 46
135 801 43
135 820 29
135 822 36
135 838 40
135 845 42
135 857 10
135 860 46
135 872 3
135 874 42
135 890 7
135 911 1
135 923 20
135 927 48
135 940 40
135 956 11
135 974 43
135 986 1
135 988 24
136 3 41
136 9 24
136 15 21
136 87 43
136 96 42
136 109 50
136 118 40
136 130 3
136 131 9
136 139 33
136 150 32
136 166 42
136 192 28
136 198 13
136 211 23
136 215 26
136 216 42
136 219 43
136 229 20
136 246 7
136 258 47
136 261 27
136 265 35
136 281 13
136 304 20
136 305 12
136 306 7
136 312 22
136 343 17
136 353 17
136 363 11
136 372 41
136 389 49
136 397 9
136 400 13
136 401 42
136 405 6
136 420 46
136 422 42
136 427 29
136 432 30
136 444 28
136 445 16
136 450 6
136 490 35
136 491 46
136 492 28
136 497 30
136 538 8
136 556 29
136 558 11
136 564 40
136 580 46
136 584 43
136 588 35
136 609 43
136 611 37
136 620 31
136 633 43
136 640 2
136 655 33
136 665 20
136 671 1
136 675 31
136 702 39
136 744 45
136 752 50
136 761 28
136 774 9
136 777 17
136 778 47
136 780 26
136 806 44
136 814 32
136 819 11
136 844 16
136 880 23
136 900 9
136 954 47
136 960 34
136 982 42
136 988 22
136 991 5
136 998 42
137 11 26
137 35 8
137 45 41
137 56 14
137 64 28
137 68 5
137 93 25
137 108 19
137 119 35
137 121 23
137 127 26
137 163 17
137 185 6
137 189 27
137 203 15
137 209 6
137 213 8
137 221 29
137 222 35
137 227 12
137 240 42
137 271 48
137 273 9
137 302 8
137 307 5
137 323 32
137 333 23
137 336 28
137 346 38
137 350 38
137 370 41
137 373 29
137 382 36
137 402 46
137 403 48
137 416 8
137 420 30
137 432 17
137 449 37
137 454 8
137 456 48
137 458 25
137 461 30
137 474 21
137 475 28
137 483 17
137 503 37
137 507 4
137 509 42
137 522 16
137 530 29
137 531 3
137 537 37
137 540 17
137 565 21
137 592 43
137 597 15
137 606 7
137 615 5
137 650 26
137 656 30
137 670 47
137 692 21
137 698 27
137 707 15
137 711 40
137 726 45
137 731 49
137 737 21
137 746 23
137 747 44
137 754 39
137 793 48
137 794 43
137 795 16
137 797 7
137 801 47
137 802 1
137 813 1
137 814 44
137 816 30
137 820 36
137 822 15
137 823 42
137 826 32
137 837 9
137 851 39
137 861 35
137 876 24
137 879 3
137 880 36
137 882 42
137 892 2
137 893 40
137 894 19
137 910 6
137 943 25
137 949 36
137 961 47
137 977 34
137 996 19
138 21 7
138 22 45
138 26 18
138 31 50
138 59 30
138 62 35
138 118 2
138 137 7
138 152 48
138 154 4
138 157 19
138 161 17
138 195 7
138 207 11
138 208 40
138 215 9
138 218 27
138 233 19
138 244 49
138 249 46
138 250 46
138 272 36
138 295 28
138 306 44
138 308 12
138 309 31
138 314 4
138 327 25
138 336 31
138 349 34
138 362 18
138 371 10
138 374 49
138 377 19
138 387 47
138 404 46
138 408 18
138 420 47
138 432 45
138 437 49
138 444 32
138 446 42
138 454 6
138 459 21
138 471 46
138 477 35
138 487 17
138 489 50
138 499 41
138 508 15
138 510 31
138 522 3
138 524 47
138 525 19
138 531 10
138 557 23
138 561 26
138 571 44
138 592 29
138 598 26
138 604 17
138 607 35
138 617 10
138 635 9
138 668 35
138 672 50
138 679 28
138 683 14
138 702 45
138 706 41
138 739 12
138 745 31
138 747 31
138 760 43
138 769 30
138 780 19
138 791 11
138 818 36
138 839 50
138 840 44
138 845 41
138 850 40
138 863 20
138 883 18
138 888 21
138 892 6
138 894 21
138 918 5
138 920 47
138 948 5
138 963 16
138 971 40
138 981 27
138 992 36
138 994 11
138 996 4
138 997 42
139 34 48
139 47 22
139 63 22
139 67 24
139 85 16
139 93 50
139 100 28
139 112 16
139 121 15
139 137 45
139 144 5
139 164 41
139 170 18
139 192 48
139 201 34
139 230 48
139 240 21
139 254 8
139 263 37
139 270 26
139 277 12
139 281 9
139 284 42
139 308 11
139 330 35
139 341 26
139 353 3
139 370 41
139 372 28
139 373 38
139 381 5
139 395 14
139 401 34
139 402 43
139 412 11
139 421 29
139 428 7
139 446 30
139 447 48
139 457 1
139 461 4
139 480 3
139 481 17
139 488 6
139 490 44
139 524 35
139 534 47
139 537 26
139 551 14
139 555 34
139 570 40
139 579 19
139 581 49
139 590 19
139 596 45
139 601 21
139 612 24
139 613 41
139 617 46
139 639 2
139 654 42
139 666 4
139 685 30
139 689 16
139 690 20
139 713 40
139 722 29
139 735 43
139 756 3
139 757 17
139 758 33
139 764 19
139 769 47
139 790 10
139 797 27
139 808 11
139 809 4
139 812 48
139 846 6
139 858 16
139 859 4
139 863 40
139 867 34
139 880 34
139 892 44
139 894 7
139 910 41
139 911 19
139 915 22
139 927 20
139 929 16
139 952 29
139 963 15
139 970 41
139 976 5
139 977 30
140 30 13
140 46 31
140 63 4
140 78 5
140 84 42
140 90 27
140 98 39
140 101 1
140 106 19
140 112 29
140 130 21
140 136 6
140 138 5
140 169 38
140 170 29
140 172 23
140 197 30
140 221 19
140 222 26
140 235 6
140 248 6
140 253 5
140 261 42
140 263 20
140 271 34
140 274 6
140 276 32
140 281 35
140 294 49
140 304 16
140 306 3
140 311 2
140 316 9
140 364 24
140 369 21
140 384 13
140 388 40
140 401 29
140 419 45
140 421 2
140 422 19
140 432 37
140 447 30
140 456 21
140 473 14
140 475 49
140 478 31
140 481 2
140 548 25
140 565 35
140 581 38
140 585 22
140 586 2
140 602 21
140 611 10
140 634 3
140 644 35
140 660 47
140 670 12
140 688 37
140 689 43
140 694 4
140 703 2
140 705 18
140 710 32
140 711 49
140 716 1
140 726 14
140 727 5
140 733 33
140 735 28
140 751 29
140 762 30
140 774 36
140 778 4
140 779 33
140 780 23
140 784 25
140 785 21
140 788 9
140 789 36
140 796 8
140 804 36
140 809 44
140 825 39
140 828 48
140 841 22
140 851 7
140 857 21
140 862 7
140 869 11
140 872 37
140 895 11
140 898 21
140 910 25
140 920 8
140 941 7
140 944 42
140 945 9
140 948 4
140 955 10
140 976 44
140 983 32
140 984 43
140 987 26
141 4 28
141 10 10
141 19 31
141 52 1
141 67 8
141 70 28
141 71 6
141 85 11
141 116 22
141 117 43
141 119 3
141 131 22
141 148 32
141 172 45
141 189 28
141 211 42
141 214 44
141 234 46
141 255 17
141 260 30
141 266 47
141 271 20
141 273 21
141 281 10
141 288 38
141 316 41
141 348 1
141 351 40
141 361 17
141 363 41
141 367 10
141 379 31
141 391 41
141 422 20
141 423 16
141 426 4
141 428 35
141 474 18
141 480 4
141 491 19
141 495 4
141 501 45
141 516 33
141 518 18
141 520 28
141 530 10
141 548 39
141 553 37
141 570 49
141 573 33
141 597 41
141 603 46
141 605 14
141 606 7
141 617 47
141 620 27
141 625 7
141 629 33
141 630 9
141 635 18
141 641 24
141 643 33
141 668 32
141 670 44
141 672 25
141 673 25
141 676 48
141 690 19
141 693 10
141 695 6
141 710 31
141 713 9
141 714 36
141 721 25
141 725 44
141 739 44
141 742 38
141 746 15
141 748 28
141 750 6
141 768 39
141 774 37
141 778 6
141 781 16
141 783 49
141 790 43
141 795 3
141 798 18
141 818 15
141 830 1
141 836 32
141 839 17
141 841 10
141 851 24
141 866 42
141 870 18
141 873 23
141 891 23
141 901 12
141 913 22
141 930 6
141 949 45
141 966 40
141 977 2
141 978 32
141 981 13
141 987 3
141 998 42
142 10 26
142 19 40
142 28 6
142 38 39
142 39 50
142 60 5
142 68 16
142 81 47
142 85 2
142 88 5
142 101 30
142 103 21
142 110 48
142 111 10
142 139 33
142 140 42
142 156 44
142 167 18
142 212 4
142 217 49
142 219 45
142 220 24
142 222 46
142 224 40
142 226 8
142 253 41
142 264 25
142 267 36
142 269 41
142 278 45
142 292 38
142 309 24
142 310 44
142 316 15
142 324 48
142 325 41
142 335 16
142 346 2
142 353 11
142 359 41
142 361 10
142 362 8
142 364 20
142 366 11
142 391 7
142 402 31
142 412 32
142 426 49
142 445 27
142 449 2
142 461 32
142 474 37
142 481 12
142 485 48
142 497 20
142 498 22
142 505 30
142 507 2
142 509 21
142 510 43
142 538 14
142 554 41
142 559 7
142 560 22
142 577 42
142 581 44
142 588 11
142 595 36
142 599 23
142 616 18
142 621 42
142 632 20
142 641 35
142 663 18
142 666 27
142 671 46
142 673 31
142 701 37
142 706 20
142 719 3
142 724 10
142 728 48
142 749 46
142 752 45
142 753 36
142 754 25
142 761 43
142 797 2
142 803 38
142 808 48
142 813 5
142 815 10
142 821 41
142 823 40
142 832 11
142 848 46
142 853 38
142 867 49
142 873 5
142 899 50
142 901 6
142 906 1
142 945 32
142 963 42
142 968 19
142 982 17
143 5 18
143 24 3
143 33 15
143 45 40
143 46 2
143 60 24
143 80 49
143 84 6
143 94 34
143 103 44
143 104 6
143 106 11
143 110 8
143 118 30
143 124 37
143 153 26
143 154 27
143 159 47
143 178 37
143 182 10
143 198 16
143 207 4
143 222 22
143 227 19
143 230 31
143 233 42
143 246 35
143 252 28
143 269 28
143 284 14
143 287 21
143 288 40
143 306 16
143 329 25
143 342 31
143 350 31
143 373 47
143 375 15
143 377 45
143 383 8
143 385 44
143 393 11
143 408 34
143 413 2
143 420 10
143 432 48
143 436 42
143 438 18
143 441 37
143 443 46
143 486 23
143 494 46
143 500 11
143 503 33
143 521 35
143 544 49
143 547 15
143 554 37
143 581 27
143 588 27
143 602 32
143 611 29
143 617 11
143 638 28
143 641 14
143 661 43
143 666 49
143 671 43
143 694 38
143 695 21
143 699 14
143 706 23
143 719 1
143 722 8
143 728 1
143 731 45
143 757 46
143 766 28
143 776 38
143 804 27
143 808 15
143 818 13
143 827 22
143 833 18
143 834 30
143 845 7
143 848 8
143 863 14
143 871 16
143 875 42
143 880 6
143 883 48
143 894 41
143 905 25
143 908 19
143 915 2
143 917 5
143 918 21
143 927 30
143 930 33
143 934 48
143 944 28
143 950 25
143 957 25
143 965 48
143 974 8
143 983 25
143 989 2
144 35 2
144 36 39
144 38 50
144 49 1
144 80 2
144 99 43
144 103 44
144 106 4
144 118 8
144 121 17
144 124 14
144 130 32
144 142 10
144 153 32
144 156 37
144 157 15
144 176 48
144 188 6
144 190 36
144 192 41
144 210 43
144 218 31
144 221 31
144 225 7
144 244 32
144 246 24
144 261 48
144 262 13
144 269 37
144 280 37
144 284 23
144 293 1
144 299 44
144 330 27
144 333 1
144 352 42
144 361 9
144 362 3
144 366 15
144 368 38
144 372 30
144 373 2
144 375 32
144 376 47
144 390 7
144 393 20
144 416 21
144 423 35
144 436 4
144 447 11
144 473 40
144 489 28
144 492 8
144 501 2
144 504 36
144 511 26
144 513 46
144 518 50
144 520 28
144 528 24
144 533 33
144 535 18
144 540 17
144 557 47
144 569 9
144 585 11
144 592 45
144 598 14
144 607 38
144 613 13
144 615 41
144 616 24
144 626 50
144 632 10
144 637 13
144 648 43
144 661 29
144 685 44
144 689 34
144 731 28
144 733 45
144 739 5
144 740 47
144 751 24
144 753 38
144 765 44
144 775 27
144 779 4
144 787 21
144 790 9
144 805 9
144 810 27
144 811 50
144 818 20
144 835 39
144 838 27
144 839 3
144 840 7
144 847 38
144 855 47
144 862 50
144 872 42
144 886 24
144 888 30
144 898 6
144 907 47
144 910 12
144 920 34
144 923 33
144 935 46
144 962 28
144 963 1
144 975 4
144 978 19
144 986 4
144 991 33
144 993 29
145 19 36
145 23 12
145 33 8
145 40 34
145 43 12
145 44 28
145 65 4
145 74 44
145 88 25
145 89 7
145 114 33
145 115 33
145 158 33
145 171 50
145 172 42
145 181 28
145 183 35
145 186 2
145 191 21
145 209 45
145 224 38
145 230 49
145 235 27
145 247 25
145 249 7
145 255 19
145 263 49
145 318 27
145 340 24
145 341 1
145 347 41
145 356 7
145 363 20
145 369 6
145 370 50
145 405 41
145 407 31
145 420 27
145 421 17
145 446 28
145 472 26
145 477 48
145 485 45
145 504 38
145 513 42
145 514 41
145 518 36
145 521 15
145 527 22
145 528 31
145 545 17
145 547 28
145 556 24
145 557 37
145 558 34
145 561 9
145 564 50
145 565 4
145 567 46
145 584 27
145 591 28
145 618 48
145 620 47
145 622 1
145 632 6
145 635 20
145 640 39
145 641 21
145 646 13
145 649 38
145 653 26
145 658 3
145 659 8
145 666 27
145 670 14
145 675 39
145 684 40
145 694 36
145 733 27
145 743 18
145 747 4
145 766 30
145 772 11
145 788 36
145 803 42
145 827 16
145 833 11
145 834 7
145 836 4
145 855 31
145 894 21
145 917 3
145 927 10
145 941 25
145 973 28
145 988 46
145 990 12
146 2 12
146 18 36
146 26 33
146 34 7
146 43 4
146 49 28
146 73 40
146 75 17
146 76 48
146 78 33
146 83 27
146 85 7
146 90 43
146 94 27
146 100 33
146 104 41
146 110 35
146 116 6
146 117 13
146 133 16
146 137 40
146 141 35
146 152 39
146 153 26
146 155 46
146 162 48
146 171 5
146 193 20
146 216 15
146 217 3
146 222 44
146 228 48
146 259 49
146 260 38
146 267 11
146 272 21
146 274 18
146 285 29
146 289 29
146 312 44
146 326 11
146 334 48
146 348 36
146 356 45
146 377 2
146 396 1
146 402 43
146 411 42
146 420 21
146 431 28
146 438 46
146 459 3
146 460 9
146 462 20
146 464 30
146 498 18
146 504 8
146 506 30
146 513 5
146 527 17
146 532 26
146 536 45
146 555 24
146 561 25
146 566 8
146 571 22
146 587 20
146 610 41
146 642 43
146 648 21
146 651 31
146 652 14
146 666 9
146 676 49
146 693 4
146 728 45
146 732 49
146 734 46
146 735 18
146 748 28
146 760 14
146 767 34
146 799 18
146 806 15
146 813 41
146 816 42
146 817 28
146 821 35
146 828 6
146 835 16
146 836 10
146 838 9
146 840 17
146 841 36
146 844 31
146 846 2
146 859 44
146 866 23
146 867 10
146 878 17
146 881 39
146 894 12
146 909 50
146 915 43
146 918 48
146 933 46
146 934 25
146 962 12
146 981 48
146 984 47
146 985 4
146 995 45
147 8 41
147 12 9
147 15 2
147 19 11
147 27 31
147 58 47
147 81 16
147 93 14
147 94 42
147 103 39
147 114 21
147 124 37
147 134 40
147 136 4
147 170 33
147 175 33
147 183 45
147 193 28
147 198 29
147 208 14
147 218 35
147 228 25
147 231 12
147 244 26
147 256 47
147 274 3
147 276 28
147 277 50
147 279 16
147 286 48
147 290 49
147 293 37
147 302 37
147 316 39
147 341 13
147 343 29
147 354 9
147 369 18
147 373 22
147 378 5
147 381 33
147 393 24
147 408 2
147 413 47
147 429 43
147 470 17
147 472 45
147 496 35
147 499 2
147 557 22
147 563 39
147 566 17
147 570 6
147 589 29
147 609 26
147 619 26
147 634 17
147 639 38
147 649 9
147 650 31
147 651 40
147 652 45
147 656 48
147 662 14
147 679 19
147 682 33
147 743 13
147 754 36
147 759 41
147 765 32
147 782 23
147 837 1
147 854 46
147 861 12
147 862 8
147 864 21
147 903 50
147 906 16
147 912 28
147 914 7
147 948 43
147 950 5
147 954 10
147 981 22
148 9 23
